id,grupo_tcc,curso_fonte,titulo,tipo_tcc,autor,orientador,coorientador,banca_examinadora,ano_defesa,semestre_defesa,paginas,palavras_chave,resumo_disponivel,resumo,tcc_digital,formato,disponivel_integral,link,arquivo,pesquisador,observacoes_acesso,observacoes_analise,carimbo,em_ambos_forms,fonte,conflitos,ano_num,pag_num,topico_dom,topico_prob,cluster,tem_indigena
74,Insikiran,Insikiran – Ciências da Natureza,ALIMENTAÇÃO TRADICIONAL INDÍGENA NA COMUNIDADE ANTA II COMO FORMA DE VALORIZAÇÃO DA CULTURA E IDENTIDADE,,MARIZA DE ALBUQUERQUE MIRANDA,Mariana Souza da Cunha,Não se aplica,Prof.ª Msc. Mariana Souza da Cunha (Orientadora) Prof.ª Iana Vasconcelos (Membro / Licenciatura Intercultural) Prof.ª Me. Ana Paula Alves (Membro / Gestão em Saúde Coletiva Indígena),2023,Não informado,37,Alimentação tradicional. Educação indígena. Cultura. Identidade. Ciências da Natureza.,Sim,"O presente trabalho tem por finalidade mostrar a importância de conhecer e consumir os produtos tradicionais encontrados na base alimentar tradicional no convívio dos povos indígenas da comunidade anta II, bem como orientar o consumo adequado a nossa saúde e bem estar como forma de prevenção a sua cultura e identidade dentro da sociedade. Que através dos alimentos tradicionais possamos ter numa qualidade de vida alem de preservar a cultura local e os conhecimento próprio que ao diagnosticar a falta de consumo alimentar tradicional no dia dia das pessoas da comunidade. Foram realizadas entrevistas com os moradores da comunidade e também foi feita uma mostra de alguns alimentos que trazem beneficio a saúde ao meio ambiente, foram feitas algumas pesquisa na residência de algumas famílias e podemos constatar que muitos alimentos não são retirados diretamente da natureza para serem consumidos, são alimentos industrializados, .que causam grandes impactos a saúde da nossa comunidade. No geral esse trabalho foi importante para mostrar os tipos de alimento que ainda são da cultura indígena e que precisam ser preservados como forma de manter a saúde alimentar do nosso povo. Além de chamar a atenção para perda de muitos alimentos que deixaram de ser consumidos na comunidade.",Sim,Digital nativo,Sim,https://drive.google.com/file/d/1wx37wMGPxUFMXdZP-UjBQua5M9P7hlJx/view?usp=sharing,https://drive.google.com/open?id=1DpyIefDibqidib1m1iH1uSejhSY0DKfe,Jelynne Ewellyn Felipe Pinto,,,23/05/2026 13:23:20,Não,Form2,,2023.0,37.0,2.0,0.9913040201224236,0.0,True
75,Insikiran,Insikiran – Ciências da Natureza,"ARTESANATO E ETNOMÁTICA NA ESCOLA DO ANAUÁ, TERRA INDÍGENA WAI WAI - RORAIMA",,XARATEW WAI WAI,Fábio Almeida de Carvalho,Não se aplica,Prof. Dr.ª Fabíola C. Almeida de Carvalho Prof. Dr. Fernando José Ciello Prof. Dr.ª Hanna Cibelle Lins Rocha Limulja,2023,Não informado,48,Não tem,Sim,"A ideia de construir uma Proposta Pedagógica para ensinar etnomatemática a partir dos conhecimentos sobre o artesanato produzido na comunidade indígena Anauá, Terra Indígena Anauá, surgiu com a finalidade de refletir com os jovens a importância da cultura e das técnicas utilizadas na confecção dos artesanatos locais e de construir metodologias de ensino mais conectadas com a realidade local. Já era uma demanda da comunidade que a escola trabalhasse com materiais concretos locais e o tema artesanato indígena com o arumã e as suas fibras gera possibilidades metodológicas do aluno aprender a fazer o artesanato e ao mesmo tempo aprende a matemática no seu dia a dia. O objetivo da pesquisa foi construir uma Proposta Pedagógica para o ensino da etnomatemática para alunos do 6o ano do ensino fundamental a partir do artesanato produzido com arumã na comunidade indígena Anauá. No projeto buscamos construir a visão de que o artesanato não é só mexer com tranças, mais se inspirar no mundo contemporâneo, na escrita, na leitura, nos desenhos e na matemática. Realizamos oficinas na escola com tema “Artesanatos indígenas feitos com arumã e as suas fibras”, em que confeccionamos peças de peneira simples, peneira de farinha, tipiti e jamaxim, como via para a construção de um método de ensino de etnomatemática que possibilitasse aos alunos aprender a fazer o artesanato e, ao mesmo tempo, aprende a matemática presente no seu dia a dia. E nas aulas de matemática por meio da produção do artesanato local desenvolvemos problemas para ensinar os conteúdos das quatro operações fundamentais da matemática e formas geométricas. Os alunos que tinham dificuldade nas quatros operações fundamentais da matemática aprenderam mais com essa metodologia.",Sim,Digital nativo,Sim,https://drive.google.com/file/d/1U8y6BQ1aThrHJxUwk3tq3jUD0s0rDX0U/view?usp=sharing,https://drive.google.com/open?id=1pleGHwuy5KwjOu59SWeSCcZFnjakfEwd,Jelynne Ewellyn Felipe Pinto,,,23/05/2026 13:34:17,Não,Form2,,2023.0,48.0,2.0,0.9717120894448537,0.0,True
76,Insikiran,Insikiran – Ciências da Natureza,"CATALOGAÇÃO DOS PEIXES NA COMUNIDADE MANALAI EM RORAIMA,VALORIZANDO A CULTURA DO POVO INGARICÓ",,CARLOS OLIVEIRA NICÁCIO,Mariana Cunha,Não se aplica,Mariana Souza da Cunha (Presidente): Vinculada à Licenciatura Intercultural da Universidade Federal de Roraima. Michael Lopes da Silva Rolim (Membro): Vinculado à Licenciatura Intercultural da Universidade Federal de Roraima Ise de Goreth Silva (Membro): Vinculada à Gestão Territorial Indígena da Universidade Federal de Roraima,2023,Não informado,40,Educação indígena; Cultura; Peixe; Recursos naturais.,Sim,"Sabe se que hoje passou-se a ter uma preocupação com o meio ambiente, com isso não tem sido diferente quanto a criação e cultivo de peixes, pois já ouvia falar que de onde só é retirado e não se repõem, a tendencia é que se acabe quando mais olhando para o fator histórico da pesca em Roraima. É necessário cuidar dessa reprodução de peixes para que não se acabe. Durante a realização do estágio, elaborou-se a proposta de catalogar as espécies de peixes na comunidade manalai, como forma de valorização da cultura e identidade do povo ingaricó. Metodologicamente, está pesquisa constituem-se em um conjunto de métodos e procedimentos, organizados em etapas, que facilitarão a elaboração de um trabalho científico bem fundamentado e capaz de esclarecer as ocorrências da realidade. Apresentou os seguintes resultados onde os objetivos foram alcançados, sendo eles: identificar a variedade de espécies de peixes na comunidade e região na língua ingaricó; descrever as formas de uso das diferentes espécies, se medicinal, alimentícia e cultural; confeccionar cartazes, banner sobre os tipos de peixes da comunidade. Diante disso, essa trabalho foi importante para conhecer e buscar alternativa de valorizar os recursos naturais, neste caso a variedade de peixes ainda encontrados na comunidade.",Sim,Digital nativo,Sim,https://drive.google.com/file/d/1OHpS8njd0EjVc3DD0ZPA5ONHAh6etLIr/view?usp=sharing,https://drive.google.com/open?id=1wS1XafC5KtYefZK78atqMDzJoQqXsnJd,Jelynne Ewellyn Felipe Pinto,,,23/05/2026 14:03:22,Não,Form2,,2023.0,40.0,2.0,0.9887131001942968,0.0,True
77,Insikiran,Insikiran – Ciências da Natureza,FIGURAS GEOMÉTRICAS NO ENSINO DA MATEMÁTICA PARA A 1a SÉRIE DO ENSINO MÉDIO DA ESCOLA ESTADUAL INDÍGENA BERNARDO SAYÃO DA COMUNIDADE MARACANÃ I,,POLIANA DE SOUZA ESBELL,Mariana Souza da Cunha,Não se aplica,Profª Me. Mariana Souza da Cunh Prof. Dr. Michael Lopes da Silva Rolim Profª Me Raquel Cristina Demétrio Magalhaes,2023,Não informado,34,Educação Indígena. Ensino de matemática. Material didático. Artesanato,Sim,"A educação indígena vem sendo um desafio a ser vencido por todos que trabalham nesse âmbito, pois as dificuldades são imensas e tão pouco a sociedade tem dado importância ou buscado uma melhor maneira de ajudar nesse descaso que vem ocorrendo na educação indígena. O ensino de matemática ainda é considerado por muitos de difícil entendimento e compreensão, pois pouco se valoriza os conhecimentos tradicionais, empíricos que os alunos tem, por isso tem-se buscado meios de ajudar aos alunos a entender e compreender melhor o ensino e assim a superar as dificuldades encontradas ao logo da jornada escolar e no cotidiano. O material didático não tem suprido com as necessidades dos alunos, pois cada aluno tem suas dificuldades específicas, para tanto foi necessário a construção de materiais de apoio para o ensino de matemática, pois os materiais didáticos que são enviados para as escolas não condizem com a realidade que existe nas comunidades indígenas. O artesanato indígena é muito presente no ensino da matemática, uma vez que o aluno aprende praticando, de modo que cada aluno tem melhor entendimento e seu desenvolvimento é visivelmente melhor, o uso de produtos que a natureza proporciona é muito eficaz, a fibra de arumã, a jacitara, entre outras, além de ajudar no ensino da matemática, ainda ajuda na cultura dos povos indígenas, assim estimulando o uso de recursos naturais que existem dentro de nossa comunidade.",Sim,Digital nativo,Sim,https://drive.google.com/file/d/1CDQaCXG6zQrQQ1vQ3tBO8xDv0w__iJ5R/view?usp=sharing,https://drive.google.com/open?id=1DdJUj5wRpgwlg2LxQ0yXDEZk_Cji1sou,Jelynne Ewellyn Felipe Pinto,,,23/05/2026 14:14:15,Não,Form2,,2023.0,34.0,2.0,0.9911706937507268,0.0,True
78,Insikiran,Insikiran – Ciências da Natureza,"HISTÓRIAS EM QUADRINHOS COMO RECURSO PARA ENSINO DE MATEMÁTICA NO CONTEXTO INDÍGENA NA ESCOLA ESTADUAL INDÍGENA TOBIAS BARRETO, COMUNIDADE MANGUEIRA, AMAJARI-RR",,TATIANNY GOMES LUCENA,Ricardo Carvalho dos Santos,Não se aplica,Prof. Dr. Ricardo Carvalho dos Santos Prof. Dr. Michael Lopes da Silva Rolim Profa. MSc. Virginia Marne da Silva Araújo dos Santos,2023,Não informado,32,"Histórias em quadrinhos, quatro operações matemáticas,contexto indígena.",Sim,"As histórias em quadrinhos (HQs) têm sido utilizadas pela população mundial há muito tempo por diversas faixas etárias, em grande parte de seu uso é o entretenimento, porém observou-se que existia a possibilidade de seu uso no ensino, como uma ferramenta de ensino e aprendizagem. Desta forma, o objetivo principal deste trabalho é o de promover o ensino das quatro operações matemáticas através do uso de histórias em quadrinhos desenvolvidas com o contexto indígena a alunos do 6o ao 9o ano do Ensino Fundamental II da Escola Estadual Indígena Tobias Barreto, Comunidade Mangueira, Amajari-RR. Essas HQs foram desenvolvidas manualmente com materiais de baixo custo e de uso comum na escola e no contexto indígena da região. Foram realizadas aulas sobre as quatro operações matemáticas, aplicados exercícios e em seguida apresentadas as revistas em quadrinhos (HQs), sabendo que esse recurso proporciona melhorias na qualidade do ensino da matemática, como operações aritméticas, algébricas e questões lógicas, consequentemente, promoveu a leitura e produção escrita, como também o pensamento lógico-matemático.",Sim,Digital nativo,Sim,https://drive.google.com/file/d/1wLYcNo5TutJIAphr7Tecd4kdJiBYhAgv/view?usp=sharing,https://drive.google.com/open?id=15YvUynwiSCMTy6zFfwh-36V6-NiJemBH,Jelynne Ewellyn Felipe Pinto,,,23/05/2026 14:23:55,Não,Form2,,2023.0,32.0,2.0,0.8779048813851109,0.0,True
79,Insikiran,Insikiran – Ciências da Natureza,NUTRIÇÃO ESCOLAR: O PAPEL DO ENSINO DA BIOLOGIA NA CONSCIENTIZAÇÃO ALIMENTAR DOS ALUNOS NA ESCOLA ESTADUAL INDÍGENA EURICO MANDULÃO EM RORAIMA,,RAIANY PEIXOTO PEREIRA NASCIMENTO,Mariana Souza da Cunha,Não se aplica,Prof.a. Me. Mariana Souza da Cunha Orientadora/Curso de Licenciatura Intercultural UFRR Prof. Dra. Simone Rodrigues Batista Mendes/ Licenciatura Intercultural UFRR Profa. Me. Ana Paula Barbosa Alves Gestão em Saúde Coletiva Indígena/UFRR,2023,Não informado,40,Educação Indígena. Alimentação saudável. Ciências da Natureza. Materiais didáticos.,Sim,"A mudança nos hábitos alimentares da população em geral é perceptível, nas comunidades indígenas não é diferente, atualmente muitos produtos industrializados, processados tem sido a base da alimentação das famílias e tambémna merenda nas escolas indígenas. O presente trabalho caracteriza-se como um instrumento parapromover a conscientização dos alunos sobre a alimentação saudável, como ter umavida saudável no ambiente escolar e familiar. Para isso, o trabalho teve como metarelacionar os conhecimentos práticos e teóricos sobre o estudo da nutrição escolar, noqual teve sua formulação em quatro etapas: a primeira com uma abordagemdodiagnóstico, a segunda com a construção da proposta de intervenção, a terceira comaplicação da proposta de intervenção e a reflexão dos seus resultados e a quarta comareflexão do processo de formação durante este percurso. Este trabalho foi realizadocom os alunos do 6º ao 9° ano do ensino fundamental, ensino médio e EJA(Educaçãode Jovens e Adultos) professores da Escola Estadual Indígena Eurico Mandulãoe acomunidade Raimundão da região Alto Alegre, com objetivo de inserir umo processoinovador, motivador para a melhoria no ensino e aprendizagem nas disciplinas das Ciências da Natureza e da Biologia, agregando esses conhecimentos. Ametodologiautilizada foi da pesquisa ação, onde realizamos pesquisas de campo e aplicaçãodequestionário e de aulas participativas com teoria e prática. E através destas aulas teóricas e práticas, conseguimos resultados positivos, pois as aulas ficarammais dinâmicas, menos cansativas e mais interessantes, contribuindo assimpara aestruturação dos conceitos necessários à compreensão e interpretação do que estavasendo estudado. Desta forma promove-se trabalhos e conhecimentos comonaconstrução de materiais didáticos, onde os resultados como: construção de jogoeducativo com temática alimentação saudável e o projeto Master Chef Indígena. Portanto, o trabalho teve um papel importante como mediador para o aprendizadodoaluno, pois é preciso garantir a eficácia do conhecimento em sala aula.",Sim,Digital nativo,Sim,https://drive.google.com/file/d/1jZMgV5K43vdqoxWhKcbkZbP8cjZKCRRT/view?usp=sharing,https://drive.google.com/open?id=1Jwr8Ha1X2jSCm53tSxJYk3DGNONUIHOz,Jelynne Ewellyn Felipe Pinto,,,23/05/2026 14:33:04,Não,Form2,,2023.0,40.0,2.0,0.9925329420293524,0.0,True
80,Insikiran,Insikiran – Ciências da Natureza,O ENSINO DA BIOLOGIA ATRAVÉS DA NATUREZA: IDENTIFICANDO A FLORA DO AMBIENTE ESCOLAR E RESIDENCIAL DA COMUNIDADE INDÍGENA CANAVIAL EM RORAIMA,,FRANCI NATU GARCIA AMBRÓSIO,Mariana Souza da Cunha,Não se aplica,Não Informado,2023,Não informado,47,Educação Indígena. Ciências da natureza. Botânica. Guia de campo,Sim,"O desenvolvimento de uma educação diferenciada, de qualidade e intercultural em Ciências representa um grande desafio. De acordo com os princípios da Escola Indígena, o diálogo das diferentes sociedades deve ser o eixo centralizador do trabalho pedagógico, de modo que os grupos indígenas atuem como agentes e coautores no processo de construção desta instituição, que deve ser específica, diferenciada e bilíngue. Este trabalho teve como principal objetivo identificar as espécies arbórea e arbustivas no entorno da comunidade e escola na comunidade canavial. O trabalho foi realizado buscando as bibliografias especializadas, trabalho de campo, assim como os conhecimentos tradicionais dos anciões da comunidade. É importante ressaltar que ao catalogar as espécies estamos proporcionando conhecimento para todos os envolvidos, digo os alunos e comunidade, assim como buscar uma forma de preservar este recurso tão importante para nós povos indígenas. Foram listadas as espécies que serão publicadas em um pequeno guia de campo que ao finalizarmos esse trabalho será o produto desta pesquisa. Estas espécies foram identificadas conforme seus gêneros, espécies na língua macuxi e também foram fotografadas. Por fim, cada povo é único, assim como cada comunidade é única, e por isso, a educação deve corresponder às nossas expectativas, conforme nossos sonhos, projetos, crenças e cultura. Somos os verdadeiros interlocutores e devemos construir e gerir a nossa própria escola.",Sim,Digital nativo,Sim,https://drive.google.com/file/d/1xPGUVAe1i4sOwI1_rvgljX2_jHUa3WkE/view?usp=sharing,https://drive.google.com/open?id=1vRnNz7l94SGOXNd61sTPY9QztlEE_QaJ,Jelynne Ewellyn Felipe Pinto,,,23/05/2026 14:42:25,Não,Form2,,2023.0,47.0,2.0,0.9896615969601292,0.0,True
81,Insikiran,Insikiran – Ciências da Natureza,RECURSO DIDÁTICO DE BAIXO CUSTO EM AULAS EXPERIMENTAIS DE QUÍMICA NA ESCOLA ESTADUAL INDÍGENA TUXAUA PEDRO TERÊNCIO,,CRISHIAN DE OLIVEIRA TAULIPANG,Ricardo Carvalho dos Santos,Não se aplica,Prof. Dr. Ricardo Carvalho dos Santos Orientador/Licenciatura Intercultural/Universidade Federal de Roraima Profa. MSc. Hosana Carolina dos Santos Barreto Membro Interno/Gestão em Saúde Coletiva Indígena/UFRR Profa. MSc. Virginia Marne da Silva Araújo dos Santos Membro Externo/Licenciatura em Matemática/IFRR,2022,Não informado,26,"Experimentos de química, baixo custo, materiais alternativos",Sim,"Desenvolver atividades práticas de química nas comunidades tem sido um grande desafio, pois é sabido que as escolas estaduais indígenas carecem de infraestrutura, bem como materiais didáticos para o bom funcionamento das atividades. Dessa forma o objetivo principal desse trabalho foi o de desenvolver recurso didático de baixo custo em aulas experimentais de química na Escola Estadual Indígena Tuxaua Pedro Terêncio e contextualizar com a realidade indígena. O desenvolvimento de material didático de baixo custo em aulas experimentais de química na Escola Estadual Indígena Tuxaua Pedro Terêncio e contextualizar com a realidade indígena trouxe uma oportunidade aos alunos dessa escola em participar da construção de todo esse material, além de realizar uma prática observada na teoria. Para o sucesso dessa atividade tivemos que observar a disponibilidade de infraestrutura, a qual não fornecia laboratório para execução de atividade prática e livros atualizados, onde a proposta de realização de uma experimentação de química de baixo custo mesmo em sala de aula proporcionou qualidade no ensino de química.",Sim,Digital nativo,Sim,https://drive.google.com/file/d/1eWBxWdAfuPCdYv1Hi6SrgFNjduqK-3AE/view?usp=sharing,https://drive.google.com/open?id=1sNeY_U4L4xKsPIy9h1wcbwg1hQvF3tAa,Jelynne Ewellyn Felipe Pinto,,,23/05/2026 14:57:07,Não,Form2,,2022.0,26.0,2.0,0.9910694997661263,0.0,True
82,Música,Música,ESCOLAS DE SAMBA EM BOA VISTA (RR): UM ESTUDO A PARTIR DAS MEMÓRIAS DE PRATICANTES DE DUAS ESCOLAS,,MAGNÁCIA SOARES SABÓIA,Rafael Branquinho Abdala Norberto,Não se aplica,Prof. Dr. Rafael Branquinho Abdala Norberto Presidente / Curso de Licenciatura em Música - UFRR Doutor em Música pela Universidade Federal do Rio Grande do Sul - UFRGS Prof. Dr. José Rodrigo Santos Velho Membro / Curso de Licenciatura em Música - UFRR Doutor em Educação pela Universidade do Estado de Santa Catarina – UDESC Prof. Dr. Fernando Vieira da Cruz Membro / Curso de Licenciatura em Música - UFRR Doutor em Música pela Universidade Estadual de Campinas - UNICAMP,2025,Não informado,123,Estudos de memória. Escolas de samba. Amazônia. Roraima. Boa Vista.,Sim,"Esta pesquisa teve como estudo a atuação de escolas de samba na cidade de Boa Vista (RR), a partir das memórias de seus praticantes. O interesse por esse tema surgiu durante uma aula no curso de Licenciatura em Música na UFRR, onde compartilhávamos experiências musicais, e poucos lembravam dessa manifestação carnavalesca. Esse fato serviu de incentivo para a realização deste trabalho. O objetivo geral da pesquisa foi analisar, por meio das memórias dos praticantes, a trajetória de duas escolas de samba de Boa Vista (RR), sendo os específicos: 1. Investigar a atuação histórica de escolas de samba em Boa Vista, destacando seus principais aspectos, manutenção, desenvolvimento e impacto sociocultural; 2. Registrar as memórias e experiências de participantes das escolas Aquarela e Praça da Bandeira; 3. Investigar as práticas organizativas e logísticas dos desfiles das escolas Aquarela e Praça da Bandeira ao longo do tempo. Para alcançar esses objetivos, a pesquisa adotou técnicas de coleta de dados qualitativa, envolvendo pesquisa bibliográfica, observação direta e entrevistas despadronizadas ou não estruturadas com cinco participantes das práticas musicais no contexto pesquisado. A pesquisa bibliográfica consistiu no levantamento de artigos, teses e dissertações sobre os desfiles de escolas de samba, com reflexões sobre memória e percepção das práticas musicais do samba em seu ambiente, com ênfase em estudos desenvolvidos sobre essa temática na região Norte do Brasil. A coleta de dados foi um processo fundamental, no qual as entrevistas tiveram um papel central. Cada relato foi transcrito, revisado e interpretado com sensibilidade, buscando capturar não apenas as palavras, mas também emoções e significados hermenêuticos subjacentes. Para enriquecer essa investigação, foram explorados acervos particulares dos participantes dos desfiles, reunindo fotos, vídeos, jornais, letras de músicas e referências extraídas da pesquisa bibliográfica. A análise dos dados se deu a partir dessa triangulação de fontes. As vozes dos entrevistados dialogaram com os registros históricos e estudos teóricos, permitindo um olhar mais profundo sobre o tema. Dessa forma, a pesquisa não evidenciou apenas memórias e documentos, mas também teceu uma compreensão mais significativa do universo estudado. Ao longo do processo, ficou nítido que as escolas de samba não eram apenas espaços de expressão artística, mas também centros de sociabilidade e pertencimento para muitas pessoas. Os relatos coletados trouxeram à tona informações sobre o passado dos desfiles, além de emoções e saudades de um tempo que marcou profundamente a vida dos envolvidos. Ao interpretar essas memórias, compreendeu-se que o carnaval em Boa Vista ia além da competição na avenida: ele representava um elo entre gerações, um símbolo de resistência cultural e um palco onde os participantes expressavam sua criatividade e paixão pelo samba. Dessa forma, este estudo não apenas documenta uma manifestação que marcou a cidade, mas também reforça a importância da memória coletiva como elemento essencial para a valorização dos patrimônios culturais imateriais da cidade.",Sim,Digital nativo,Sim,https://drive.google.com/file/d/1oEXSmRFY86r4WpkXodZKkZaL396TL1f2/view?usp=sharing,https://drive.google.com/open?id=1iej3UL-AsOswuON84gFXU_2XG8TEPMvN,Jelynne Ewellyn Felipe Pinto,,,26/05/2026 04:06:05,Não,Form2,,2025.0,123.0,1.0,0.9950215107536144,3.0,False
83,Música,Música,CONTRABAIXO ELÉTRICO: UM ESTUDO DAS LEVADAS EM QUATRO GÊNEROS MUSICAIS DA REGIÃO NORTE,,ALEXANDRE ALVES SILVA,Jefferson Tiago de Souza Mendes da Silva,Não se aplica,Jefferson Tiago de Souza Mendes da Silva - Orientador Mestre em Música pela Universidade Federal de Minas Gerais Universidade Federal de Roraima Gustavo Frosi Benetti Doutor em Música pela Universidade Federal da Bahia Universidade Federal do Maranhão Celso Henrique Vieira Lima Licenciado em Música pela Universidade Federal de Roraima Universidade Federal de Roraima,2020,Não informado,77,"Contrabaixo elétrico, Ensino de música, Estudos de levadas, Gêneros musicais do Norte, Música na Amazônia.",Sim,"Este trabalho tem por objetivo promover a discussão para a valorização e fortalecimento cultural da Região Norte do Brasil, com proposições didáticas para o estudo de levadas de contrabaixo elétrico utilizadas em quatro gêneros musicais oriundos da mesma região. Para isso, tornou-se importante discorrer da consciência da preservação da música no Norte, como também um breve relato histórico desses gêneros musicais e do contrabaixo elétrico. O percurso metodológico que percorremos neste estudo é o qualitativo e baseou em autores como Fortin (1999); Sampieri, Collado e Lucio (2006); Silva (2006); e, Lehfeld, Ferreira e Lépore (2015), para se realizar a revisão bibliográfica das temáticas envolvidas na pesquisa e entrevistas com contrabaixistas da cidade de Boa Vista, Roraima. Para as proposições didáticas nos inspiramos nas práticas de Heitor Villa-Lobos com seu uso de sílabas rítmicas e nos apoiamos nas definições de Silva (2013) e Franco (2015) sobre práticas didáticas e proposições. Na análise dos dados das entrevistas fizemos o uso do software Iramuteq que permitiu uma análise de corpus textuais por meio de nuvem de palavras e de redes neurais. A pesquisa surgiu da necessidade de ampliar a produção científica da temática e diminuir a carência de materiais didáticos para contrabaixo elétrico abordando gêneros musicais nortistas, portanto, promovemos a contribuição para o ensino do contrabaixo elétrico, para a discussão da educação musical em vários contextos de ensino e para evidenciar a música da Região Norte do Brasil.",Sim,Digital nativo,Sim,https://drive.google.com/file/d/1sWyi4Ibh7ZAn2jwWFtItuN_0cnZ-ZASJ/view?usp=sharing,https://drive.google.com/open?id=1QDberYmQNhiAhqN3qHsAbCTJD5pR2v7N,Jelynne Ewellyn Felipe Pinto,,,26/05/2026 04:17:24,Não,Form2,,2020.0,77.0,1.0,0.9905219696926728,3.0,False
84,Música,Música,FESTIVAL FOLCLÓRICO DE CARACARAÍ,,JOELSON VAZ DA SILVA,Gustavo Frosi Benetti,Não se aplica,"Prof. Dr. Gustavo Frosi Benetti: Orientador, Doutor em Música pela Universidade Federal da Bahia e professor da Universidade Federal de Roraima. Leila Adriana Baptaglin: Doutora em Educação pela Universidade Federal de Santa Maria e professora da Universidade Federal de Roraima.2 Marcos Vinicius Ferreira da Silva: Mestre em Letras pela Universidade Federal de Roraima e professor da Universidade Federal de Roraima.3",2019,Não informado,104,Roraima. Caracaraí. Cultura amazônica. Cobra Mariana. Gavião Caracará.,Sim,"O objetivo deste trabalho é documentar um conjunto de informações coletadas sobre o Festival Folclórico de Caracaraí, descrevendo sua cronologia e organização. A pesquisa investiga fatos e dados históricos traduzidos na cultura e fé locais, expressos através de performances folclóricas por dois grupos distintos, cujas características e aspectos históricos foram explorados por este trabalho; são eles: o Gavião Caracará e a Cobra Mariana. As performances desses dois grupos folclóricos abrangem expressões artísticas como música, dança, literatura e artes plásticas. A metodologia utilizada envolveu uma pesquisa histórica, baseada em livros, páginas eletrônicas especializadas, documentos impressos, fotografias e literatura local. Além disso, foram realizadas pesquisas de campo que incluíram observações de apresentações, ensaios e entrevistas com membros e organizadores da comunidade realizadora do evento. Este trabalho procura contribuir como um ponto de apoio para a compreensão, registro e apreciação do Festival, além de ajudar a desvendar as origens e a evolução do evento, por meio da análise do material coletado que abrangeu todas as edições desde a primeira, em 2006, até a edição de 2019, ano do fechamento da pesquisa.",Sim,Digital nativo,Sim,https://drive.google.com/file/d/1sWyi4Ibh7ZAn2jwWFtItuN_0cnZ-ZASJ/view?usp=sharing,https://drive.google.com/open?id=1EKbGpM8oaI63RYzbSsWZgI2kDqHXSK8S,Jelynne Ewellyn Felipe Pinto,,,26/05/2026 04:25:21,Não,Form2,,2019.0,104.0,1.0,0.7871801195683729,3.0,False
85,Música,Música,PRÁTICAS INFORMAIS DE APRENDIZAGEM MUSICAL NA FORMAÇÃO DISCENTE DO CURSO DE LICENCIATURA EM MÚSICA DA UFRR,,NATHÁLIA GABRIELLE LAGO DA SILVA,Jéssica de Almeida,Não se aplica,Profa. Dra. Jéssica de Almeida – Orientadora Doutora em Educação Musical pela Universidade Federal de Santa Maria - UFSM Universidade Federal de Roraima - UFRR Prof. Me. Jefferson Tiago de Souza mendes da Silva Mestre em Música pela Universidade Federal de Minas Gerais - UFMG Universidade Federal de Minas Gerais - UFMG Profa. Dra. Teresa Mateiro Doutora em Filosofia e Ciências da Educação-Ed. Musical pela Universidad del Pais Vasco Universidade do Estado de Santa Catarina - UDESC,2021,Não informado,69,Formação docente. Educação Musical. Aprendizagem informal. Lucy Green.,Sim,"Este Trabalho Monográfico debate aspectos relacionados à formação do professor de música. Num primeiro momento, ele apresenta os seus conceitos e delineamentos. Em momento seguinte, traz a discussão na literatura acerca dos contextos de ensino e aprendizagem formal, não formal e informal, com o fim de discutir sobre a importância do diálogo entre eles para a formação musical do aluno, reconhecendo, em via de consequência, o importante papel do ensino dito informal para isso. Assim, a partir da leitura da pesquisa da autora Lucy Green, que experimenta as vantagens de se incorporar aos contextos formais de ensino características próprias da aprendizagem dos músicos populares, o que ela denominou de “Práticas informais de aprendizagem musical”, o presente trabalho buscou verificar, a partir da realização de entrevistas com os alunos do Curso de Licenciatura em Música da UFRR que já cursaram a totalidade das disciplinas de Prática de Conjunto, quais deles já possuíam experiências musicais prévias à graduação, bem como se eles identificam características das “Práticas informais de aprendizagem musical” propostas por Lucy Green (2002) nas atividades desenvolvidas em referidos componentes curriculares. Também averiguou se na visão deles essas vivências musicais anteriores foram de alguma forma valorizadas naquelas atividades, e se a forma que ocorreu essa valorização se aproxima a alguma das características propostas por Lucy Green. Os resultados da pesquisa apontam que em momentos promovidos pelas disciplinas houve essa identificação e valorização, despertando em alguns alunos um sentimento de pertencimento. Considerando que o processo formativo não ocorre de forma fragmentada, mas de uma conjugação de vivências e aprendizados advindos dos mais variados espaços aos quais o indivíduo teve acesso, faz-se necessário que essas experiências musicais prévias dos alunos sejam levadas para a universidade, com o fim de serem discutidas, problematizadas e ressignificadas juntamente aos conhecimentos acadêmicos em desenvolvimento.",Sim,Digital nativo,Sim,https://drive.google.com/file/d/1EgtgXYMJvopZu_UBSpXjupsGS6UIxmy3/view?usp=sharing,https://drive.google.com/open?id=1o742dg2kWQ1wo0ArR2qh-JHkyU9mViLN,Jelynne Ewelllyn Felipe Pinto,,,26/05/2026 04:32:21,Não,Form2,,2021.0,69.0,1.0,0.9803237794182206,3.0,False
